date,metrics,Close,count,filter_count
2020-09-13,7.680649658705282e-07,10323.755859,10603,3901
2020-09-14,9.669485731846916e-07,10680.837891,13587,5447
2020-09-15,-1.1837509466203177e-06,10796.951172,14564,5688
2020-09-16,2.0332210174926036e-06,10974.905273,14049,5769
2020-09-17,2.515915897534161e-06,10948.990234,13830,5326
2020-09-18,4.007203865375353e-06,10944.585938,13616,5244
2020-09-19,-1.2109262893916811e-05,11094.34668,11210,4143
2020-09-20,-7.099256004595862e-06,10938.271484,10408,4020
2020-09-21,1.667398359189426e-06,10462.259766,13578,5390
2020-09-22,-3.387169158073196e-07,10538.459961,12958,5029
2020-09-23,-2.957406355224665e-06,10246.186523,12512,4916
2020-09-24,3.410249934653086e-06,10760.066406,12595,4949
2020-09-25,1.4457981699940806e-06,10692.716797,11712,4564
2020-09-26,2.3799240295711044e-06,10750.723633,10158,3922
2020-09-27,1.8129909912993337e-06,10775.269531,11490,3443
2020-09-28,1.2032622319498475e-05,10709.652344,12909,4733
2020-09-29,-3.2682072595419023e-07,10844.640625,13471,4690
2020-09-30,3.6807818300914503e-06,10784.491211,16704,4736
2020-10-01,1.6811723142065255e-06,10619.452148,19126,5029
2020-10-02,-6.889324518593419e-07,10575.974609,20017,4786
2020-10-03,2.6257863578222326e-07,10549.329102,15011,3830
2020-10-04,-1.2558079035441383e-06,10669.583008,11443,3401
2020-10-05,4.468994801065105e-06,10793.339844,13381,4325
2020-10-06,7.577953303201708e-07,10604.40625,13388,4190
2020-10-07,1.3480310764002465e-06,10668.96875,14425,4008
2020-10-08,1.9654832620408877e-06,10915.685547,20865,5327
2020-10-09,6.421477852759353e-07,11064.458008,21601,4977
2020-10-10,3.3077216463054626e-06,11296.361328,19357,4405
2020-10-11,-1.2591451294772053e-06,11384.181641,13100,3468
2020-10-12,9.972549113500693e-06,11555.363281,16146,4538
2020-10-13,1.527094343261759e-06,11425.899414,15797,4807
2020-10-14,2.7489706871258783e-05,11429.506836,15111,4889
2020-10-15,-7.600656548343281e-06,11495.349609,16245,4218
2020-10-16,-2.722991044253191e-06,11322.123047,16381,4111
2020-10-17,-1.2864607032515451e-05,11358.101563,14563,3523
2020-10-18,3.435728912204348e-06,11483.359375,12005,3131
2020-10-19,1.3971162526946414e-05,11742.037109,16181,4769
2020-10-20,-5.460094524286272e-07,11916.334961,16033,5739
2020-10-21,5.880020490698864e-06,12823.689453,26974,8985
2020-10-22,1.7961329423779695e-06,12965.891602,22085,6617
2020-10-23,2.16900160232494e-06,12931.539063,16642,5106
2020-10-24,2.02882131452207e-06,13108.0625,13700,4010
2020-10-25,2.304576495164247e-06,13031.173828,14191,3978
2020-10-26,1.9619349813978543e-06,13075.248047,16461,4981
2020-10-27,-7.040298925507952e-07,13654.21875,19735,6498
2020-10-28,-1.0757860099225535e-05,13271.285156,17618,5896
2020-10-29,-3.6439548202179007e-06,13437.882813,17755,5112
2020-10-30,1.1867983200850322e-06,13546.522461,15593,5276
2020-10-31,7.97086804906913e-06,13780.995117,17161,4883
2020-11-01,2.5341581249281075e-06,13737.109375,14519,4090
2020-11-02,3.846629228736245e-06,13550.489258,15693,4834
2020-11-03,7.362290498269997e-07,13950.300781,18604,5349
2020-11-04,-8.063696588460232e-06,14133.707031,18697,6402
2020-11-05,8.247592887832817e-06,15579.848633,26067,9660
2020-11-06,-4.100102087254896e-06,15565.880859,22743,8212
2020-11-07,1.5708031530174426e-05,14833.753906,15666,5527
2020-11-08,2.4265224105960988e-06,15479.567383,13486,4639
2020-11-09,1.1352711344354133e-06,15332.31543,17374,6328
2020-11-10,-5.883541515140433e-06,15290.902344,15989,6112
2020-11-11,-1.515847629804737e-07,15701.339844,17885,6488
2020-11-12,8.773188735072034e-06,16276.34375,21131,7765
2020-11-13,1.7261513977259416e-06,16317.808594,19597,6469
2020-11-14,-1.5236892716830747e-05,16068.138672,10177,4102
2020-11-15,-2.3243777755699563e-06,15955.587891,8078,4113
2020-11-16,2.9796873370206123e-06,16716.111328,15457,6564
2020-11-17,4.009776853654189e-06,17645.40625,23804,9056
2020-11-18,2.979547423127855e-06,17804.005859,22849,9008
2020-11-19,1.6681616698904836e-06,17817.089844,14407,6175
2020-11-20,2.4552159400683886e-06,18621.314453,17540,7243
2020-11-21,8.662118630904085e-06,18642.232422,14959,5777
2020-11-22,-3.421531208092741e-07,18370.001953,11489,4642
2020-11-23,2.1757304343282166e-06,18364.121094,13996,5759
2020-11-24,7.268375429220308e-07,19107.464844,22140,8235
2020-11-25,2.2103840665358767e-06,18732.121094,15945,6568
2020-11-26,-1.2150543846363153e-07,17150.623047,18832,7295
2020-11-27,-8.822459327392442e-06,17108.402344,13293,5289
2020-11-28,1.895267232124215e-08,17717.414063,11180,4245
2020-11-29,1.960739631131206e-06,18177.484375,10980,4307
2020-11-30,1.7814857341306393e-06,19625.835938,22958,8910
2020-12-01,-1.4296593549274498e-06,18802.998047,18797,7536
2020-12-02,2.536007830060451e-06,19201.091797,13774,5746
2020-12-03,-1.7879261487578832e-06,19445.398438,14373,5908
2020-12-04,8.20100278548788e-06,18699.765625,13943,5317
2020-12-05,-7.998051111704967e-06,19154.230469,11078,4540
2020-12-06,9.870785688968317e-08,19345.121094,10726,4244
2020-12-07,-4.851036466721132e-07,19191.630859,13280,5616
2020-12-08,1.8679898660791625e-06,18321.144531,14191,5983
2020-12-09,-1.1879988965259533e-05,18553.916016,14599,6120
2020-12-10,-1.3117112110323994e-06,18264.992188,13472,5609
2020-12-11,-8.769734759083482e-07,18058.904297,13011,5525
2020-12-12,-5.399758970366951e-07,18803.65625,11156,4195
2020-12-13,4.584387605940998e-06,19142.382813,11624,4470
2020-12-14,2.8430928150213116e-07,19246.644531,13251,5362
2020-12-15,1.2834529151554181e-06,19417.076172,14258,5766
2020-12-16,2.891555629125742e-06,21310.597656,38468,13886
2020-12-17,1.3395253298320264e-06,22805.162109,36761,12935
2020-12-18,5.442997981957477e-06,23137.960938,20578,7096
2020-12-19,-8.833039106202775e-07,23869.832031,16333,6101
2020-12-20,1.03185503423406e-06,23477.294922,15330,5712
2020-12-21,-1.8942033420462896e-05,22803.082031,16823,6754
2020-12-22,-6.9851394418291644e-06,23783.029297,15029,6004
2020-12-23,6.247448253291047e-06,23241.345703,14134,5736
2020-12-24,1.55717328730302e-05,23735.949219,12238,4925
2020-12-25,2.3331057013347724e-06,24664.791016,12399,4666
2020-12-26,4.084285911589436e-06,26437.037109,20364,7769
2020-12-27,3.1586839592767535e-06,26272.294922,24942,8960
2020-12-28,-1.1087078317136197e-05,27084.808594,19040,6633
2020-12-29,6.864352301512166e-06,27362.4375,18804,6941
2020-12-30,1.83958612545544e-06,28840.953125,21632,8146
2020-12-31,4.105003440514677e-06,29001.720703,19015,7401
2021-01-01,9.855479351431803e-06,29374.152344,14550,5844
2021-01-02,6.243767627903875e-06,32127.267578,38560,13536
2021-01-03,3.4905636079034084e-06,32782.023438,31550,10351
2021-01-04,3.221549460321974e-06,31971.914063,24809,9456
2021-01-05,-1.0221245721882936e-05,33992.429688,21406,8058
2021-01-06,3.3986202281597712e-06,36824.363281,27854,10269
2021-01-07,4.076815726663014e-06,39371.042969,38951,14330
2021-01-08,2.173643179871327e-06,40797.609375,32400,11411
2021-01-09,-4.972574122308922e-06,40254.546875,23656,7839
2021-01-10,1.4940287207114903e-05,38356.441406,20887,7510
2021-01-11,-1.1628473865680623e-05,35566.65625,36295,12066
2021-01-12,3.985899700283636e-06,33922.960938,24332,8480
2021-01-13,2.8632724968511867e-06,37316.359375,23892,8869
2021-01-14,3.0725932003414203e-06,39187.328125,27731,9909
2021-01-15,1.7917917079234885e-06,36825.367188,22547,8282
2021-01-16,-2.8673741975959438e-06,36178.140625,15832,6124
2021-01-17,-9.226137040271521e-07,35791.277344,14808,5602
2021-01-18,1.278602254315064e-07,36630.074219,19307,6748
2021-01-19,2.014025493655521e-06,36069.804688,20607,7187
2021-01-20,4.745541955643616e-06,35547.75,18664,6787
2021-01-21,9.15275678339709e-06,30825.699219,23942,8566
2021-01-22,5.218162328049993e-06,33005.761719,23777,8485
2021-01-23,-4.163471016452527e-06,32067.642578,14800,5407
2021-01-24,1.285946166623994e-06,32289.378906,14324,5442
2021-01-25,3.837379599390922e-06,32366.392578,18644,6815
2021-01-26,6.311474308355666e-06,32569.849609,17155,6511
2021-01-27,-7.506249909958851e-06,30432.546875,20312,7335
2021-01-28,-7.619067494648649e-05,33466.097656,26784,8418
2021-01-29,1.1944246368255283e-05,34316.386719,42301,11156
2021-01-30,1.228657067368101e-05,34269.523438,20076,5810
2021-01-31,2.057594639562606e-06,33114.359375,17429,5371
2021-02-01,6.739004198767291e-06,33537.175781,21811,6474
2021-02-02,8.593472800935829e-06,35510.289063,21003,6535
2021-02-03,7.14641958383014e-06,37472.089844,22606,7195
2021-02-04,2.919508249894849e-05,36926.066406,20503,6515
2021-02-05,-1.8057303600609922e-06,38144.308594,26445,8553
2021-02-06,1.3575137987815247e-05,39266.011719,23322,7632
2021-02-07,3.1617197141482235e-05,38903.441406,17893,5268
2021-02-08,7.865969237819622e-06,46196.464844,56247,17449
