date,metrics,Close,count,filter_count
2020-01-01,-4.269468277064284e-14,7200.174316,8317,3658
2020-01-02,3.75766556533598e-19,6985.470215,9861,4245
2020-01-03,-5.5619113107876125e-14,7344.884277,10988,4687
2020-01-04,-3.729848873007475e-16,7410.656738,9404,4132
2020-01-05,-2.593585739791066e-08,7411.317383,9094,3821
2020-01-06,-2.3089912267840245e-18,7769.219238,10978,4891
2020-01-07,1.085191682522204e-17,8163.692383,11281,4842
2020-01-08,-1.6837438940353804e-16,8079.862793,11604,5104
2020-01-09,1.0577395945658544e-10,7879.071289,10331,4368
2020-01-10,3.6679127484205675e-17,8166.554199,10331,4228
2020-01-11,-4.458077534508662e-18,8037.537598,8886,3628
2020-01-12,6.440287366723651e-12,8192.494141,8516,3364
2020-01-13,1.3564089393844644e-17,8144.194336,10276,4477
2020-01-14,4.390623428604274e-15,8827.764648,13388,5755
2020-01-15,6.504833775575742e-19,8807.010742,11642,5069
2020-01-16,6.391350055455687e-11,8723.786133,11060,4510
2020-01-17,-1.879925729642307e-19,8929.038086,10704,4435
2020-01-18,3.49335290443057e-19,8942.808594,9410,3680
2020-01-19,-2.1586412258480147e-13,8706.245117,10395,4110
2020-01-20,4.2866995866138336e-19,8657.642578,10895,4472
2020-01-21,-2.6326557562768318e-15,8745.894531,10665,4417
2020-01-22,-6.171135762259416e-12,8680.875977,10451,4461
2020-01-23,-1.1733009181571797e-12,8406.515625,10901,4758
2020-01-24,2.2069638885760153e-10,8445.43457,10795,4649
2020-01-25,-6.133576919774513e-19,8367.847656,8962,3657
2020-01-26,-3.2473277615011897e-13,8596.830078,8960,3734
2020-01-27,6.107630266873835e-20,8909.819336,11965,5292
2020-01-28,2.5743742524390726e-12,9358.589844,12504,5659
2020-01-29,-1.4447996910513954e-17,9316.629883,12465,5389
2020-01-30,1.2593268873227377e-16,9508.993164,11118,4801
2020-01-31,5.065195410468783e-14,9350.529297,11258,5016
2020-02-01,-2.42479530405362e-19,9392.875,8636,3685
2020-02-02,1.9234019037735906e-16,9344.365234,13107,4462
2020-02-03,2.3012152700512745e-20,9293.521484,12220,5106
2020-02-04,-2.2752794738109596e-10,9180.962891,12110,5169
2020-02-05,1.4660599773856558e-19,9613.423828,12670,5427
2020-02-06,1.6067793976355604e-18,9729.801758,12292,5386
2020-02-07,5.549492987260281e-19,9795.943359,10780,4692
2020-02-08,2.1033721895659448e-11,9865.119141,9588,3954
2020-02-09,-9.442224448217137e-17,10116.673828,13297,5465
2020-02-10,1.376362759954996e-19,9856.611328,11748,5279
2020-02-11,1.0476105963963352e-10,10208.236328,12629,5293
2020-02-12,1.0680711391905748e-12,10326.054688,12373,5425
2020-02-13,-1.7300652863425278e-12,10214.379883,12216,5112
2020-02-14,2.0480511092278188e-15,10312.116211,12102,4776
2020-02-15,-5.3164829308769495e-21,9889.424805,10476,4297
2020-02-16,-1.925069687481117e-17,9934.433594,10639,3986
2020-02-17,3.140510171183197e-17,9690.142578,11664,5029
2020-02-18,3.1019314765881355e-20,10141.996094,12296,5285
2020-02-19,6.6170364127149985e-12,9633.386719,12946,5467
2020-02-20,-6.928577805112161e-22,9608.475586,12983,5545
2020-02-21,-1.1183488670709114e-11,9686.441406,11474,4896
2020-02-22,4.414844594750427e-11,9663.181641,8867,3548
2020-02-23,-2.1498169203431968e-15,9924.515625,9044,3558
2020-02-24,7.696938520317039e-10,9650.174805,12270,4840
2020-02-25,-9.843908152561943e-16,9341.705078,11810,4782
2020-02-26,1.8976761519823946e-19,8820.522461,13171,5918
2020-02-27,-6.132248023768923e-19,8784.494141,12504,5326
2020-02-28,-2.0133373828835873e-15,8672.455078,11948,4596
2020-02-29,-3.869514971046984e-18,8599.508789,9152,3704
2020-03-01,-1.3953730755758572e-16,8562.454102,8751,3441
2020-03-02,2.598431308919769e-13,8869.669922,10940,4900
2020-03-03,3.3497992255113003e-12,8787.786133,11029,5013
2020-03-04,1.5068374312853363e-17,8755.246094,12258,5548
2020-03-05,-1.8498293065805822e-14,9078.762695,12529,5529
2020-03-06,-4.12031095980531e-19,9122.545898,10872,4771
2020-03-07,2.162719692171948e-16,8909.954102,9215,4136
2020-03-08,-2.1115252891580336e-15,8108.116211,9690,3961
2020-03-09,-1.4116786985547312e-15,7923.644531,13959,6449
2020-03-10,-5.258336697171647e-16,7909.729492,11542,5309
2020-03-11,5.271721650511259e-12,7911.430176,10950,4989
2020-03-12,8.143089989397696e-17,4970.788086,20266,8875
2020-03-13,9.75134794394563e-11,5563.707031,21172,8852
2020-03-14,-1.0555239843778778e-14,5200.366211,11478,4531
2020-03-15,-6.092118040030782e-17,5392.314941,10349,4418
2020-03-16,5.019301424195952e-08,5014.47998,13247,6015
2020-03-17,2.007326609302802e-13,5225.629395,11803,5260
2020-03-18,-3.0878500609806732e-12,5238.438477,11963,5527
2020-03-19,-3.605292521836451e-14,6191.192871,12797,5786
2020-03-20,5.903427027071543e-13,6198.77832,12920,5703
2020-03-21,1.2464787085461807e-10,6185.066406,9774,4264
2020-03-22,-1.1661461386643367e-18,5830.254883,9226,4057
2020-03-23,1.7719030435506296e-18,6416.314941,12094,5570
2020-03-24,1.2389930147939753e-15,6734.803711,11567,5088
2020-03-25,-1.2691629778085428e-16,6681.062988,11257,4807
2020-03-26,-1.5343283495962436e-12,6716.44043,11477,4746
2020-03-27,6.092353260639599e-18,6469.79834,10973,4762
2020-03-28,-3.423713610316579e-20,6242.193848,9579,3809
2020-03-29,-1.9102599228060424e-14,5922.042969,9114,3782
2020-03-30,1.2852747724075376e-15,6429.841797,11157,4853
2020-03-31,-1.7569719422240263e-17,6438.644531,10907,4562
2020-04-01,6.448566304610078e-17,6606.776367,11455,4921
