date,metrics,Close,count,filter_count
2020-01-01,-1.5595801054516674e-06,7200.174316,8317,3658
2020-01-02,1.1229856365040934e-07,6985.470215,9861,4245
2020-01-03,-7.740343039433672e-06,7344.884277,10988,4687
2020-01-04,1.5549822681484504e-07,7410.656738,9404,4132
2020-01-05,-6.248027739100547e-05,7411.317383,9094,3821
2020-01-06,-5.138166159395568e-08,7769.219238,10978,4891
2020-01-07,3.049889772649562e-07,8163.692383,11281,4842
2020-01-08,3.400934047958037e-08,8079.862793,11604,5104
2020-01-09,8.407647805701076e-06,7879.071289,10331,4368
2020-01-10,1.029457391367667e-06,8166.554199,10331,4228
2020-01-11,-1.8352697990998277e-07,8037.537598,8886,3628
2020-01-12,9.691629328966402e-06,8192.494141,8516,3364
2020-01-13,1.0971987689635826e-06,8144.194336,10276,4477
2020-01-14,3.2453666622930673e-06,8827.764648,13388,5755
2020-01-15,6.189505097747187e-07,8807.010742,11642,5069
2020-01-16,1.57079523996422e-05,8723.786133,11060,4510
2020-01-17,3.329778191469936e-08,8929.038086,10704,4435
2020-01-18,8.054012120218127e-07,8942.808594,9410,3680
2020-01-19,-4.575190850480638e-06,8706.245117,10395,4110
2020-01-20,1.397364100420396e-06,8657.642578,10895,4472
2020-01-21,4.6278969191061973e-07,8745.894531,10665,4417
2020-01-22,-1.0273766305190902e-06,8680.875977,10451,4461
2020-01-23,-3.918872536418095e-06,8406.515625,10901,4758
2020-01-24,9.0413329904277e-06,8445.43457,10795,4649
2020-01-25,-2.862137394175241e-07,8367.847656,8962,3657
2020-01-26,4.974837680378646e-06,8596.830078,8960,3734
2020-01-27,2.2618104855313421e-07,8909.819336,11965,5292
2020-01-28,4.4861742347875855e-06,9358.589844,12504,5659
2020-01-29,-1.2643917048117815e-07,9316.629883,12465,5389
2020-01-30,8.191701879279104e-07,9508.993164,11118,4801
2020-01-31,8.653564923514943e-06,9350.529297,11258,5016
2020-02-01,1.1980258011237728e-06,9392.875,8636,3685
2020-02-02,1.0015983640239542e-06,9344.365234,13107,4462
2020-02-03,1.0249546073735662e-06,9293.521484,12220,5106
2020-02-04,-2.585087204808795e-05,9180.962891,12110,5169
2020-02-05,1.1371454254711172e-06,9613.423828,12670,5427
2020-02-06,1.1001043667617774e-06,9729.801758,12292,5386
2020-02-07,1.0828135038905626e-06,9795.943359,10780,4692
2020-02-08,9.234888903913001e-06,9865.119141,9588,3954
2020-02-09,1.1472531868056505e-06,10116.673828,13297,5465
2020-02-10,6.885572922062712e-07,9856.611328,11748,5279
2020-02-11,1.1618712591891935e-05,10208.236328,12629,5293
2020-02-12,5.581325801751158e-06,10326.054688,12373,5425
2020-02-13,-2.232488038455792e-06,10214.379883,12216,5112
2020-02-14,2.441623902500091e-06,10312.116211,12102,4776
2020-02-15,5.076691942179347e-07,9889.424805,10476,4297
2020-02-16,2.755894799503408e-07,9934.433594,10639,3986
2020-02-17,-9.530686096591688e-08,9690.142578,11664,5029
2020-02-18,1.1691694659104218e-06,10141.996094,12296,5285
2020-02-19,5.277329626397235e-06,9633.386719,12946,5467
2020-02-20,4.877901442884414e-07,9608.475586,12983,5545
2020-02-21,-6.807732061314338e-06,9686.441406,11474,4896
2020-02-22,1.0943724946394734e-05,9663.181641,8867,3548
2020-02-23,-2.6009953723850535e-06,9924.515625,9044,3558
2020-02-24,1.8149525237839287e-05,9650.174805,12270,4840
2020-02-25,-6.528472035630274e-07,9341.705078,11810,4782
2020-02-26,6.768128595956303e-07,8820.522461,13171,5918
2020-02-27,6.080550839299262e-08,8784.494141,12504,5326
2020-02-28,-2.5733261594524343e-06,8672.455078,11948,4596
2020-02-29,1.975276001874397e-06,8599.508789,9152,3704
2020-03-01,-5.917958924337058e-07,8562.454102,8751,3441
2020-03-02,1.8875836597434292e-06,8869.669922,10940,4900
2020-03-03,1.6801704331397666e-06,8787.786133,11029,5013
2020-03-04,2.8906018058683145e-07,8755.246094,12258,5548
2020-03-05,-1.0669658362023594e-06,9078.762695,12529,5529
2020-03-06,5.571498491407362e-07,9122.545898,10872,4771
2020-03-07,3.528525774990668e-06,8909.954102,9215,4136
2020-03-08,-2.840004641046368e-06,8108.116211,9690,3961
2020-03-09,-1.3197056316924086e-06,7923.644531,13959,6449
2020-03-10,-4.826336955153386e-07,7909.729492,11542,5309
2020-03-11,1.7599168036383324e-06,7911.430176,10950,4989
2020-03-12,-5.511473216717848e-07,4970.788086,20266,8875
2020-03-13,6.110860393186461e-06,5563.707031,21172,8852
2020-03-14,-1.0223686536473687e-06,5200.366211,11478,4531
2020-03-15,3.8117263830819576e-08,5392.314941,10349,4418
2020-03-16,4.708409503262603e-05,5014.47998,13247,6015
2020-03-17,1.7938588616081034e-06,5225.629395,11803,5260
2020-03-18,7.551620363111095e-07,5238.438477,11963,5527
2020-03-19,-6.416553713455174e-07,6191.192871,12797,5786
2020-03-20,1.277637913057006e-05,6198.77832,12920,5703
2020-03-21,-2.5839352356498624e-05,6185.066406,9774,4264
2020-03-22,9.802513411311916e-07,5830.254883,9226,4057
2020-03-23,7.45146025992284e-07,6416.314941,12094,5570
2020-03-24,4.704992566600575e-06,6734.803711,11567,5088
2020-03-25,-1.303215532284099e-06,6681.062988,11257,4807
2020-03-26,-4.0128484824957915e-06,6716.44043,11477,4746
2020-03-27,8.090132797337316e-07,6469.79834,10973,4762
2020-03-28,3.8021995689136866e-07,6242.193848,9579,3809
2020-03-29,-4.495882503928458e-06,5922.042969,9114,3782
2020-03-30,2.0649533610183754e-06,6429.841797,11157,4853
2020-03-31,-8.047271286671254e-07,6438.644531,10907,4562
2020-04-01,4.7177745725492615e-06,6606.776367,11455,4921
2020-04-02,1.3035601648864952e-06,6793.624512,12047,5239
2020-04-03,2.2283254563151013e-06,6733.387207,12467,5039
2020-04-04,-5.689347142728495e-06,6867.527344,9994,3980
2020-04-05,5.361003090967273e-07,6791.129395,10012,3697
2020-04-06,3.602134637107906e-05,7271.78125,12486,5091
2020-04-07,1.6722848624316703e-05,7176.414551,12234,5232
2020-04-08,-5.95006015708422e-07,7334.098633,11389,4720
2020-04-09,-1.074368920589781e-06,7302.089355,11637,5175
2020-04-10,8.477915690117808e-06,6865.493164,11882,5064
2020-04-11,1.5835457410219083e-06,6859.083008,9418,3619
2020-04-12,3.5852105335342494e-05,6971.091797,9719,3845
2020-04-13,2.7847982855455057e-07,6845.037598,11630,4968
2020-04-14,2.1325396254188014e-06,6842.427734,11762,5026
2020-04-15,1.895152462260545e-06,6642.109863,11577,4890
2020-04-16,1.2601075964270669e-06,7116.804199,12160,5212
2020-04-17,2.0714343270058825e-06,7096.18457,11135,4724
2020-04-18,2.09808624924913e-06,7257.665039,10435,4480
2020-04-19,6.055683157400749e-07,7189.424805,9828,4120
2020-04-20,-9.251221371152553e-07,6881.958496,12814,5643
2020-04-21,1.1778092855775681e-06,6880.323242,12672,5464
2020-04-22,6.139612074156771e-06,7117.20752,11691,4903
2020-04-23,4.088154709859609e-07,7429.724609,13538,5805
2020-04-24,7.170351353466806e-07,7550.900879,12846,5633
2020-04-25,7.215930489397586e-07,7569.936035,10537,4409
2020-04-26,1.0193472569558654e-05,7679.867188,10506,4335
2020-04-27,-1.1395607353249238e-05,7795.601074,12773,5423
2020-04-28,8.291899235529583e-06,7807.058594,12585,5431
2020-04-29,2.2370729744689048e-05,8801.038086,17450,7221
2020-04-30,4.176247789407986e-06,8658.553711,17219,7463
2020-05-01,-1.8011895591092634e-05,8864.766602,14227,6157
2020-05-02,-1.02074878635399e-06,8988.59668,11681,4825
2020-05-03,8.516611916194262e-07,8897.46875,11248,4557
2020-05-04,7.652135783808617e-07,8912.654297,13718,5644
2020-05-05,8.000882103025691e-08,9003.070313,16726,6282
2020-05-06,9.834275575177007e-07,9268.761719,15957,6544
2020-05-07,2.632279444368373e-07,9951.518555,19861,8120
2020-05-08,1.8801288257966026e-06,9842.666016,19104,7889
2020-05-09,2.7683189548669975e-07,9593.896484,13415,5400
2020-05-10,-1.2248633290310655e-06,8756.430664,15345,5840
2020-05-11,-1.4084698772319077e-06,8601.795898,25602,8730
2020-05-12,5.232311833319917e-06,8804.477539,16892,6744
2020-05-13,2.067382039850082e-06,9269.987305,14641,6306
2020-05-14,2.646839284232429e-05,9733.72168,15409,6713
2020-05-15,-1.1089113210980023e-06,9328.197266,14706,6203
2020-05-16,-8.149275145960858e-07,9377.013672,13501,5039
2020-05-17,1.687546530966767e-06,9670.739258,11878,4813
2020-05-18,-1.8580626267829227e-06,9726.575195,14054,5880
2020-05-19,5.075250341038168e-06,9729.038086,13707,5944
2020-05-20,8.372882776689474e-07,9522.981445,14925,6433
2020-05-21,9.115210003446868e-07,9081.761719,14102,5875
2020-05-22,-1.7522326291072845e-07,9182.577148,14800,5796
2020-05-23,8.910360467385631e-07,9209.287109,10841,4155
2020-05-24,-4.343135723302008e-08,8790.368164,10985,4295
2020-05-25,2.2832151328396222e-07,8906.93457,12647,5197
2020-05-26,4.890847118607147e-07,8835.052734,13240,5382
2020-05-27,1.1070652434514154e-06,9181.017578,13833,5984
2020-05-28,3.0154550059143068e-06,9525.750977,14422,6284
2020-05-29,6.47742130024154e-05,9439.124023,12811,5571
2020-05-30,7.3951135141046995e-06,9700.414063,10642,4436
2020-05-31,-3.586914998210149e-06,9461.058594,10149,4008
2020-06-01,-4.2539655574988225e-06,10167.268555,13801,5826
2020-06-02,1.8314736878598751e-06,9529.803711,16615,6899
2020-06-03,5.413058334492235e-06,9656.717773,13691,5843
2020-06-04,1.7395808690874064e-05,9800.636719,13804,6027
2020-06-05,1.0320626038919686e-07,9665.533203,13144,5598
2020-06-06,1.4452125663530503e-06,9653.679688,10944,4652
2020-06-07,-2.0629303171231047e-06,9758.852539,11281,4589
2020-06-08,1.0049606507729557e-05,9771.489258,12638,5370
2020-06-09,9.411462749975866e-07,9795.700195,13657,5624
2020-06-10,5.292947750405668e-07,9870.094727,14523,6422
2020-06-11,2.890753368660685e-07,9321.78125,14421,6193
2020-06-12,6.752177094517311e-08,9480.84375,12848,5602
2020-06-13,-1.2027688785369527e-06,9475.277344,10922,4489
2020-06-14,4.659361063068514e-05,9386.788086,10903,4444
2020-06-15,1.1432841409467518e-06,9450.702148,13169,5910
2020-06-16,-1.8636053052254885e-06,9538.024414,12894,5850
2020-06-17,9.252861077173672e-07,9480.254883,12433,5320
2020-06-18,8.151696969710656e-07,9411.84082,12618,5403
2020-06-19,4.1798257772619207e-07,9288.018555,11999,5250
2020-06-20,-8.648201417328235e-07,9332.34082,10583,4248
2020-06-21,1.2600357228248233e-06,9303.629883,10348,3956
2020-06-22,-4.34266516976407e-05,9648.717773,13157,5627
2020-06-23,5.019242241612418e-07,9629.658203,13429,5585
2020-06-24,5.025524183668342e-07,9313.610352,12846,5511
2020-06-25,4.22957859022569e-07,9264.813477,12920,5274
2020-06-26,2.2006804724088795e-08,9162.917969,12257,5180
2020-06-27,1.5177802371968912e-07,9045.390625,10641,4165
2020-06-28,3.3973401993139823e-07,9143.582031,11068,3935
2020-06-29,5.055467777627743e-07,9190.854492,13313,5135
2020-06-30,-9.182276562914266e-07,9137.993164,14679,5296
2020-07-01,-1.3253662063215924e-06,9228.325195,14927,5274
2020-07-02,1.1501538492840553e-07,9123.410156,14797,5699
2020-07-03,1.2666015646385064e-06,9087.303711,13507,4678
2020-07-04,1.3713964577494373e-06,9132.488281,10965,3733
2020-07-05,4.2190246272191226e-05,9073.942383,11010,3833
2020-07-06,1.745686142924365e-06,9375.474609,14561,5466
2020-07-07,6.127972582519254e-07,9252.277344,13347,5196
2020-07-08,9.072133081384836e-07,9428.333008,14100,5386
2020-07-09,4.651295288193878e-06,9277.967773,13654,5247
2020-07-10,2.0457055937953157e-06,9278.807617,13364,5271
2020-07-11,-3.2885174476603346e-05,9240.34668,11292,4131
2020-07-12,1.2195057764206877e-07,9276.5,11255,3994
2020-07-13,-3.490559689793457e-05,9243.614258,121,1070
2020-07-14,1.5808862397912316e-06,9243.213867,14221,5259
