date,metrics,Close,count,filter_count
2021-05-22,1865,37536.632813,32380,8587
2021-05-23,519,34770.582031,34594,9375
2021-05-24,2797,38705.980469,35495,11030
2021-05-25,2563,38402.222656,29181,9085
2021-05-26,3301,39294.199219,26970,8778
2021-05-27,2597,38436.96875,23558,7296
2021-05-28,1266,35697.605469,27332,8418
2021-05-29,1711,34616.066406,22120,6774
2021-05-30,1930,35678.128906,20196,5935
2021-05-31,2167,37332.855469,21882,6803
2021-06-01,2611,36684.925781,22803,7131
2021-06-02,2712,37575.179688,21688,6831
2021-06-03,3123,39208.765625,22117,6911
2021-06-04,1662,36894.40625,32893,8952
2021-06-05,2814,35551.957031,29436,8073
2021-06-06,3512,35862.378906,29992,8480
2021-06-07,3112,33560.707031,37078,11264
2021-06-08,1083,33472.632813,40342,13111
2021-06-09,7642,37345.121094,50726,15402
2021-06-10,4223,36702.597656,43855,11728
2021-06-11,2742,37334.398438,31287,9526
2021-06-12,2245,35552.515625,22520,7186
2021-06-13,4073,39097.859375,25221,8526
2021-06-14,7874,40218.476563,37109,13034
2021-06-15,4644,40406.269531,29208,10525
2021-06-16,3445,38347.0625,25456,9066
2021-06-17,2844,38053.503906,25575,8759
2021-06-18,2037,35787.246094,25481,7915
2021-06-19,1499,35615.871094,21031,6157
2021-06-20,1275,35698.296875,20960,5968
2021-06-21,-335,31676.693359,32326,10767
2021-06-22,-305,32505.660156,38966,13273
2021-06-23,2441,33723.027344,29722,9475
2021-06-24,2468,34662.4375,25665,8505
2021-06-25,2325,31637.779297,26926,9056
2021-06-26,917,32186.277344,20921,6801
2021-06-27,2129,34649.644531,19611,6263
2021-06-28,3137,34434.335938,25109,8455
2021-06-29,3467,35867.777344,26199,8511
2021-06-30,2378,35040.835938,22375,7468
2021-07-01,1829,33572.117188,22102,7469
2021-07-02,1841,33897.046875,21602,7056
2021-07-03,1881,34668.546875,19196,5637
2021-07-04,2510,35287.78125,16838,5116
2021-07-05,1421,33746.003906,19373,6280
2021-07-06,1578,34235.195313,21330,6931
2021-07-07,2778,33855.328125,20501,6761
2021-07-08,1146,32877.371094,21799,6915
2021-07-09,2189,33798.011719,21484,7138
2021-07-10,1864,33520.519531,17566,5484
2021-07-11,1784,34240.1875,16575,5075
2021-07-12,1986,33155.847656,25872,6806
2021-07-13,1788,32702.025391,26512,7347
2021-07-14,1681,32822.347656,22737,7640
2021-07-15,1855,31780.730469,21404,7450
2021-07-16,2352,31421.539063,20907,7171
2021-07-17,1849,31533.068359,16761,5515
2021-07-18,1772,31796.810547,19609,5245
2021-07-19,1143,30817.832031,21291,7121
2021-07-20,12,29807.347656,26357,9017
2021-07-21,3918,32110.693359,30589,9525
2021-07-22,3604,32313.105469,23950,7641
2021-07-23,3191,33581.550781,20843,6825
2021-07-24,3105,34292.445313,18529,5816
2021-07-25,2738,35350.1875,18189,5771
2021-07-26,6935,37337.535156,38050,13053
2021-07-27,2551,39406.941406,23883,8323
2021-07-28,4248,39995.90625,25161,8634
2021-07-29,3342,40008.421875,21679,7259
2021-07-30,3354,42235.546875,22157,7510
2021-07-31,3375,41626.195313,19046,6100
2021-08-01,2840,39974.894531,18036,5981
2021-08-02,2739,39201.945313,22645,7542
2021-08-03,2515,38152.980469,21758,7523
2021-08-04,2883,39747.503906,21426,7432
2021-08-05,3555,40869.554688,22481,7955
